age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,education_age_ratio,work_age_ratio,dataset_split
44,0,146659,2,14,2,1,0,4,1,0,1887,35,38,1,0.3181818181818182,41.36363636363637,test
75,0,101887,4,6,6,3,1,4,0,0,0,70,38,0,0.08,48.53333333333333,train
26,0,60726,1,10,2,4,0,2,1,0,0,40,38,0,0.3846153846153846,80.0,train
33,3,201763,1,13,2,3,0,4,1,0,0,50,38,1,0.3939393939393939,78.78787878787878,validation
57,3,119253,2,14,2,3,0,4,1,15024,0,65,38,1,0.2456140350877192,59.29824561403509,train
47,3,121124,4,3,2,3,0,4,1,0,0,55,21,1,0.0638297872340425,60.85106382978724,train
41,0,220132,2,9,2,1,0,4,1,7298,0,40,38,1,0.2195121951219512,50.73170731707317,train
21,0,60639,1,10,4,0,1,4,0,0,0,37,38,0,0.4761904761904761,91.61904761904762,train
17,0,195262,4,7,4,4,3,4,1,0,0,17,38,0,0.4117647058823529,52.0,train
22,0,100587,1,10,4,0,3,2,0,0,0,15,38,0,0.4545454545454545,35.45454545454545,train
47,0,298130,2,9,2,3,0,4,1,0,0,40,38,0,0.1914893617021276,44.255319148936174,train
45,0,242391,1,13,2,1,0,4,1,0,0,40,38,1,0.2888888888888888,46.22222222222222,train
32,3,197867,0,11,0,3,4,4,1,0,0,50,38,0,0.34375,81.25,train
59,0,151977,4,6,5,3,1,2,0,0,0,30,38,0,0.1016949152542373,26.440677966101696,train
38,0,277347,2,9,2,4,0,4,1,0,0,50,38,0,0.2368421052631578,68.42105263157895,train
33,0,125249,2,9,5,2,3,4,0,0,0,40,38,0,0.2727272727272727,63.03030303030303,train
41,0,222142,2,9,2,4,0,4,1,0,0,40,38,0,0.2195121951219512,50.73170731707317,validation
51,0,270194,4,5,2,4,0,4,1,0,0,40,38,0,0.0980392156862745,40.78431372549019,train
42,0,169995,2,9,2,3,0,4,1,0,0,48,38,0,0.2142857142857142,59.42857142857143,train
27,0,359155,1,13,2,1,5,4,0,0,0,40,38,1,0.4814814814814814,77.03703703703704,train
60,0,123992,1,10,2,4,0,4,1,0,0,45,38,0,0.1666666666666666,39.0,train
64,2,266080,2,9,0,1,1,4,0,0,0,35,38,0,0.140625,28.4375,train
37,0,201531,0,12,2,4,0,4,1,0,0,40,38,1,0.3243243243243243,56.21621621621622,train
54,3,179704,1,13,2,1,0,4,1,0,0,45,38,1,0.2407407407407407,43.333333333333336,test
36,0,393673,0,12,2,1,5,4,0,0,0,50,38,1,0.3333333333333333,72.22222222222223,test
41,3,438696,2,14,0,3,4,4,1,0,0,5,38,1,0.3414634146341463,6.341463414634147,train
35,3,207568,4,4,2,4,0,4,1,0,0,75,38,0,0.1142857142857142,111.42857142857144,validation
63,3,54052,2,14,2,3,0,4,1,0,0,68,38,1,0.2222222222222222,56.12698412698413,train
46,0,187581,2,9,0,4,2,4,1,0,0,40,38,0,0.1956521739130435,45.21739130434783,train
47,3,77102,2,14,0,1,1,4,1,0,0,40,38,0,0.2978723404255319,44.255319148936174,train
24,0,353010,1,13,4,4,1,4,1,0,0,65,38,0,0.5416666666666666,140.83333333333334,validation
29,0,54131,1,10,4,3,1,4,1,0,0,30,38,0,0.3448275862068966,53.793103448275865,validation
74,2,39890,1,10,6,4,1,4,0,0,0,18,38,0,0.1351351351351351,12.64864864864865,train
50,0,156877,4,7,2,4,0,4,1,0,0,70,38,1,0.14,72.8,train
22,0,355686,1,10,4,1,1,4,0,0,0,40,38,0,0.4545454545454545,94.54545454545456,test
48,0,300168,4,8,5,1,3,2,0,0,0,40,38,0,0.1666666666666666,43.333333333333336,train
30,0,488720,4,5,2,4,2,4,1,0,0,40,25,0,0.1666666666666666,69.33333333333333,train
32,0,157287,1,13,2,3,0,4,1,0,0,40,38,0,0.40625,65.0,train
39,0,184659,2,9,2,4,0,4,1,0,0,40,38,0,0.2307692307692307,53.333333333333336,train
49,0,214169,1,10,2,4,0,4,1,0,0,40,38,1,0.2040816326530612,42.44897959183673,train
25,0,192149,1,13,4,1,3,4,0,0,0,40,38,0,0.52,83.2,train
50,0,137253,1,13,2,1,5,4,0,0,0,40,38,1,0.26,41.6,train
44,0,373050,2,9,2,4,0,4,1,0,0,40,38,0,0.2045454545454545,47.27272727272727,test
65,0,90377,0,11,2,4,0,4,1,6767,0,60,38,0,0.1692307692307692,48.0,train
28,2,183151,0,12,2,1,0,4,1,0,0,60,38,0,0.4285714285714285,111.42857142857144,train
55,0,227158,1,13,6,1,4,4,0,0,0,40,38,0,0.2363636363636363,37.81818181818182,train
49,2,34021,1,13,4,1,3,4,0,0,0,50,38,0,0.2653061224489796,53.06122448979592,train
31,0,165148,2,9,5,1,4,4,0,0,0,12,38,0,0.2903225806451613,20.12903225806452,train
47,0,211668,2,9,2,4,5,2,0,0,0,40,38,1,0.1914893617021276,44.255319148936174,test
45,0,358886,2,9,2,4,0,4,1,0,0,40,38,1,0.2,46.22222222222222,train
35,0,47707,2,9,4,0,1,2,0,0,0,40,38,0,0.2571428571428571,59.42857142857143,validation
34,3,306982,1,13,2,3,0,1,1,0,0,60,34,0,0.3823529411764705,91.76470588235294,validation
49,2,52590,2,9,6,2,1,2,1,0,0,40,38,0,0.1836734693877551,42.44897959183673,test
27,0,158156,2,9,4,0,1,4,0,0,0,42,38,0,0.3333333333333333,80.88888888888889,train
42,0,70055,2,9,2,4,0,4,1,0,0,40,38,0,0.2142857142857142,49.523809523809526,train
64,3,177825,2,9,4,0,1,4,1,1055,0,40,38,0,0.140625,32.5,train
33,0,127215,1,10,2,3,0,4,1,0,0,48,38,1,0.303030303030303,75.63636363636364,validation
23,0,175183,1,10,4,1,1,4,0,0,0,40,38,0,0.4347826086956521,90.43478260869566,train
45,0,142287,2,14,2,1,0,4,1,0,0,50,38,1,0.3111111111111111,57.77777777777778,train
34,0,221324,2,9,4,4,4,2,0,0,0,40,38,0,0.2647058823529412,61.1764705882353,train
53,0,227602,2,9,0,3,1,4,0,0,0,37,25,0,0.1698113207547169,36.301886792452834,train
22,0,228452,4,6,4,4,1,4,1,0,0,30,38,0,0.2727272727272727,70.9090909090909,train
57,2,39380,2,9,5,0,1,4,0,0,0,35,38,0,0.1578947368421052,31.92982456140351,train
23,0,336360,4,4,4,4,3,2,1,0,0,40,38,0,0.1739130434782608,90.43478260869566,validation
31,0,257644,4,7,4,4,4,4,1,0,0,40,38,0,0.2258064516129032,67.09677419354838,train
23,2,235853,1,13,4,1,1,4,1,0,0,22,38,0,0.5652173913043478,49.73913043478261,validation
30,0,270577,2,9,5,1,4,4,0,0,0,40,38,0,0.3,69.33333333333333,train
32,2,222900,1,13,5,1,1,4,0,0,0,50,38,1,0.40625,81.25,train
42,0,99254,0,12,2,1,5,2,0,0,0,40,38,1,0.2857142857142857,49.523809523809526,train
51,0,224763,4,4,2,4,0,4,1,0,0,40,4,0,0.0784313725490196,40.78431372549019,train
59,3,174056,1,13,2,3,0,4,1,15024,0,40,38,1,0.2203389830508474,35.25423728813559,train
36,0,127306,1,13,4,1,3,4,0,0,0,40,38,0,0.3611111111111111,57.77777777777778,train
45,0,339506,2,9,4,3,1,2,1,0,0,40,38,0,0.2,46.22222222222222,train
35,0,178322,0,11,2,3,0,4,1,0,0,50,10,1,0.3142857142857143,74.28571428571429,test
33,0,189843,4,4,2,4,0,4,1,0,0,40,38,0,0.1212121212121212,63.03030303030303,train
43,0,160815,0,11,0,1,4,4,0,0,0,40,38,0,0.2558139534883721,48.372093023255815,test
60,0,207665,2,9,2,1,5,4,0,0,0,40,38,1,0.15,34.666666666666664,train
37,2,160402,1,13,2,1,0,4,1,0,0,55,38,1,0.3513513513513513,77.29729729729729,test
35,0,170263,1,10,4,1,4,4,0,0,0,40,38,0,0.2857142857142857,59.42857142857143,train
36,0,184659,1,10,2,1,0,4,1,0,0,52,38,0,0.2777777777777778,75.11111111111111,train
38,2,338320,2,15,2,1,0,4,1,0,1977,50,38,1,0.3947368421052631,68.42105263157895,train
54,0,101017,4,4,2,4,0,4,1,0,0,40,38,0,0.074074074074074,38.51851851851852,train
51,0,204322,0,11,2,4,0,4,1,0,0,40,38,1,0.2156862745098039,40.78431372549019,train
45,0,241350,0,12,2,4,0,4,1,0,0,45,38,1,0.2666666666666666,52.0,test
63,2,217994,1,10,0,1,4,4,0,0,0,40,38,0,0.1587301587301587,33.01587301587302,train
51,0,128143,1,10,2,4,0,4,1,0,0,40,38,1,0.196078431372549,40.78431372549019,train
58,3,164065,2,14,0,3,1,4,1,0,0,18,38,0,0.2413793103448276,16.137931034482758,train
64,2,78866,2,9,0,1,1,4,0,0,0,40,38,0,0.140625,32.5,validation
20,0,236769,1,10,4,4,3,4,1,0,0,40,38,0,0.5,104.0,train
44,2,239539,1,13,2,1,0,1,1,0,0,40,29,1,0.2954545454545454,47.27272727272727,train
39,0,34028,1,13,0,1,4,4,0,0,0,48,38,0,0.3333333333333333,64.0,train
45,2,207847,1,10,4,1,4,4,0,0,0,40,38,0,0.2222222222222222,46.22222222222222,train
44,0,175935,3,16,2,1,0,4,1,0,0,55,38,1,0.3636363636363636,65.0,train
22,2,218445,1,10,4,1,1,4,0,0,0,40,38,0,0.4545454545454545,94.54545454545456,train
63,3,215833,2,9,2,1,0,4,1,0,0,40,38,1,0.1428571428571428,33.01587301587302,train
26,0,156976,0,11,5,0,1,2,1,0,0,40,38,0,0.4230769230769231,80.0,train
42,3,220647,1,13,2,4,0,4,1,0,0,45,38,0,0.3095238095238095,55.71428571428572,validation
20,0,218343,2,9,4,0,3,4,0,0,0,25,38,0,0.45,65.0,test
29,0,241431,2,14,2,3,0,4,1,7298,0,40,38,1,0.4827586206896552,71.72413793103448,train
38,2,123983,1,13,4,1,4,1,1,0,1741,40,39,0,0.3421052631578947,54.73684210526316,train
25,0,73289,2,9,4,4,3,4,1,0,0,40,38,0,0.36,83.2,train
27,0,408623,1,13,2,4,2,4,1,0,0,50,38,0,0.4814814814814814,96.29629629629628,train
46,0,169180,0,11,0,1,1,4,0,0,0,40,38,0,0.2391304347826087,45.21739130434783,train
31,0,54929,1,10,0,4,1,4,1,0,0,60,38,0,0.3225806451612903,100.64516129032258,test
24,0,306779,0,11,4,1,3,4,1,0,0,35,38,0,0.4583333333333333,75.83333333333333,train
43,0,159549,1,10,2,3,0,4,1,0,0,50,38,1,0.2325581395348837,60.46511627906977,train
23,0,482082,4,8,4,4,3,4,1,0,0,21,25,0,0.3478260869565217,47.47826086956522,test
32,2,286101,2,9,4,4,4,2,0,0,0,37,38,0,0.28125,60.125,validation
44,0,167955,2,9,2,4,0,4,1,0,0,40,30,0,0.2045454545454545,47.27272727272727,train
40,3,209040,1,13,2,3,0,4,1,0,0,40,38,0,0.325,52.0,train
38,0,105017,2,9,0,4,4,4,1,0,0,40,38,0,0.2368421052631578,54.73684210526316,train
23,0,27776,0,11,4,4,1,4,1,0,0,40,38,0,0.4782608695652174,90.43478260869566,train
19,0,242941,1,10,4,3,3,4,0,0,1602,10,38,0,0.5263157894736842,27.36842105263158,test
41,0,118853,1,10,2,3,0,4,1,0,0,40,38,0,0.2439024390243902,50.73170731707317,train
48,0,119565,2,9,2,4,0,4,1,0,0,40,38,0,0.1875,43.333333333333336,train
23,0,196827,1,10,2,4,0,4,1,0,1902,40,38,0,0.4347826086956521,90.43478260869566,train
47,0,275361,0,12,6,0,3,4,0,0,0,35,38,0,0.2553191489361702,38.723404255319146,train
42,0,225193,2,9,2,4,0,4,1,0,0,40,38,0,0.2142857142857142,49.523809523809526,validation
17,0,329783,4,6,4,3,2,4,0,0,0,10,38,0,0.3529411764705882,30.58823529411765,train
29,2,107411,2,15,4,1,1,4,0,0,0,70,38,0,0.5172413793103449,125.51724137931036,train
21,2,258490,1,10,4,1,1,4,0,0,0,20,38,0,0.4761904761904761,49.523809523809526,train
31,0,219509,2,9,2,0,0,4,1,0,0,40,25,1,0.2903225806451613,67.09677419354838,train
27,2,29174,1,13,4,1,4,4,0,0,0,40,38,0,0.4814814814814814,77.03703703703704,train
29,0,40083,3,16,4,1,1,4,1,0,0,40,1,0,0.5517241379310345,71.72413793103448,validation
23,0,87528,1,13,4,3,1,4,0,0,0,45,38,0,0.5652173913043478,101.7391304347826,train
41,0,116379,2,14,2,1,0,1,1,0,0,55,35,1,0.3414634146341463,69.7560975609756,train
46,2,216214,1,13,2,1,0,4,1,0,0,35,38,1,0.2826086956521739,39.56521739130435,train
34,0,268051,1,10,2,2,2,2,0,0,0,25,13,0,0.2941176470588235,38.23529411764706,train
42,3,121718,2,9,2,4,0,4,1,0,0,24,38,0,0.2142857142857142,29.714285714285715,train
18,0,201901,2,9,4,4,3,4,0,0,1719,15,38,0,0.5,43.333333333333336,train
46,0,109089,2,9,0,4,1,4,1,0,0,37,38,0,0.1956521739130435,41.82608695652174,train
52,0,284129,1,10,2,4,0,4,1,0,0,40,38,1,0.1923076923076923,40.0,train
56,0,143030,2,9,0,4,4,4,0,0,0,40,38,0,0.1607142857142857,37.142857142857146,train
21,0,212619,0,11,4,4,3,4,1,0,0,40,38,0,0.5238095238095238,99.04761904761904,test
22,3,199011,2,9,4,4,2,4,1,0,0,20,38,0,0.4090909090909091,47.27272727272727,train
31,0,118901,1,13,0,1,4,4,0,0,0,45,38,0,0.4193548387096774,75.48387096774194,train
41,3,129865,2,9,2,0,0,4,1,0,0,60,38,0,0.2195121951219512,76.09756097560975,train
25,0,157900,1,10,5,1,4,4,0,0,0,40,38,0,0.4,83.2,validation
43,3,349341,1,13,0,1,1,4,1,0,0,60,38,0,0.3023255813953488,72.55813953488372,train
45,0,158685,2,9,5,3,1,4,0,0,0,40,38,0,0.2,46.22222222222222,validation
26,0,386585,1,10,0,1,1,4,1,0,0,60,38,0,0.3846153846153846,120.0,train
90,0,52386,1,10,4,0,1,1,1,0,0,35,38,0,0.1111111111111111,20.22222222222222,test
45,0,246891,1,13,2,3,0,4,1,0,1902,40,38,1,0.2888888888888888,46.22222222222222,train
30,0,190385,1,13,2,0,5,4,0,0,0,40,38,1,0.4333333333333333,69.33333333333333,train
42,0,37869,1,10,2,4,0,4,1,0,0,40,38,0,0.238095238095238,49.523809523809526,train
20,0,217807,1,10,4,4,3,4,1,0,0,35,38,0,0.5,91.0,train
53,0,149784,1,13,2,1,0,4,1,7688,0,40,38,1,0.2452830188679245,39.24528301886792,train
64,2,201293,2,9,6,1,1,4,0,0,0,38,38,0,0.140625,30.875,train
56,0,128764,4,4,6,4,1,4,1,0,0,20,38,0,0.0714285714285714,18.571428571428573,train
42,0,27444,1,10,3,1,1,4,1,0,0,40,38,1,0.238095238095238,49.523809523809526,test
26,0,62438,1,13,2,3,5,4,0,0,0,40,38,1,0.5,80.0,train
31,2,151726,0,12,4,1,3,0,0,0,0,40,38,0,0.3870967741935484,67.09677419354838,validation
40,0,29841,1,13,2,1,5,4,0,0,0,40,38,0,0.325,52.0,train
58,0,131608,1,10,6,4,1,4,1,0,0,40,38,0,0.1724137931034483,35.86206896551724,train
41,0,110562,1,13,2,1,0,4,1,0,0,40,38,0,0.3170731707317073,50.73170731707317,train
58,3,190541,2,9,4,3,1,4,1,0,0,47,38,0,0.1551724137931034,42.13793103448276,validation
62,2,33142,2,14,2,1,0,4,1,0,0,60,38,1,0.2258064516129032,50.32258064516129,train
65,3,139272,1,13,2,3,0,4,1,99999,0,60,38,1,0.2,48.0,test
40,0,234633,1,10,4,4,1,4,1,0,0,40,38,0,0.25,52.0,test
45,2,238386,1,10,2,2,0,4,1,0,0,40,38,1,0.2222222222222222,46.22222222222222,train
22,0,460835,2,9,4,4,3,4,1,0,0,55,38,0,0.4090909090909091,130.0,train
63,2,97855,2,14,2,1,0,4,1,0,0,50,38,1,0.2222222222222222,41.26984126984127,train
39,0,77146,1,13,2,1,0,4,1,0,1887,50,38,1,0.3333333333333333,66.66666666666667,validation
37,0,200863,1,10,6,4,4,4,1,0,0,40,38,0,0.2702702702702703,56.21621621621622,test
56,0,77415,4,7,2,4,0,4,1,0,0,50,38,0,0.125,46.42857142857143,validation
32,0,236770,1,10,0,3,1,4,1,0,0,50,38,0,0.3125,81.25,train
53,2,173093,1,10,2,1,5,1,0,0,1887,40,29,1,0.1886792452830188,39.24528301886792,train
32,0,235124,0,11,0,1,1,4,1,0,0,40,38,0,0.34375,65.0,validation
23,3,282604,4,7,2,4,0,4,1,7688,0,60,38,1,0.3043478260869565,135.65217391304347,train
35,0,199288,4,7,5,4,1,4,1,0,0,90,38,0,0.2,133.71428571428572,train
51,0,191659,1,10,2,1,0,4,1,0,1887,65,38,1,0.196078431372549,66.27450980392157,train
19,0,43285,1,10,4,1,3,4,0,0,0,20,38,0,0.5263157894736842,54.73684210526316,train
41,0,160837,4,7,3,4,1,4,1,0,0,40,12,0,0.1707317073170731,50.73170731707317,test
22,0,230574,4,6,4,4,3,4,1,0,0,25,38,0,0.2727272727272727,59.09090909090909,train
23,0,176178,2,9,4,1,3,4,0,0,0,40,38,0,0.391304347826087,90.43478260869566,test
36,0,116358,2,14,2,1,0,1,1,0,0,40,35,1,0.3888888888888889,57.77777777777778,validation
45,0,107787,0,11,2,4,0,4,1,0,0,40,1,0,0.2444444444444444,46.22222222222222,train
23,3,519627,2,9,4,4,1,4,1,0,0,25,25,0,0.391304347826087,56.52173913043478,train
21,0,191460,4,7,4,0,4,2,0,0,0,40,38,0,0.3333333333333333,99.04761904761904,train
44,0,198282,2,14,2,1,0,4,1,15024,0,40,38,1,0.3181818181818182,47.27272727272727,test
29,0,214858,1,13,2,3,0,4,1,0,0,40,38,1,0.4482758620689655,71.72413793103448,train
36,3,64875,0,11,2,1,0,4,1,0,0,60,38,0,0.3055555555555556,86.66666666666667,train
18,0,675421,4,5,4,4,3,4,1,594,0,40,38,0,0.2777777777777778,115.55555555555556,train
62,3,134768,4,8,2,4,0,4,1,0,0,40,38,1,0.1290322580645161,33.54838709677419,train
25,2,207342,1,10,4,1,1,2,1,0,0,40,38,0,0.4,83.2,train
34,0,64830,0,12,0,1,1,4,0,0,0,45,38,0,0.3529411764705882,68.82352941176471,train
31,0,220066,1,13,4,1,1,4,0,14344,0,50,38,1,0.4193548387096774,83.87096774193549,train
37,0,82521,1,13,2,1,0,4,1,15024,0,40,38,1,0.3513513513513513,56.21621621621622,validation
33,0,176711,1,13,2,4,0,4,1,0,0,40,8,0,0.3939393939393939,63.03030303030303,test
28,0,111900,0,12,2,3,0,4,1,0,0,30,38,0,0.4285714285714285,55.71428571428572,train
47,0,481987,2,9,2,0,0,4,1,0,0,40,38,1,0.1914893617021276,44.255319148936174,test
34,0,158420,1,13,2,1,0,4,1,0,0,70,38,0,0.3823529411764705,107.05882352941175,train
26,0,256000,2,15,2,1,0,4,1,99999,0,60,38,1,0.5769230769230769,120.0,train
36,0,183892,1,10,2,4,0,4,1,7298,0,44,38,1,0.2777777777777778,63.55555555555556,validation
28,0,42734,2,9,4,4,3,4,1,0,0,40,38,0,0.3214285714285714,74.28571428571429,train
22,0,181773,2,9,4,4,3,2,1,0,0,40,38,0,0.4090909090909091,94.54545454545456,test
47,0,184945,1,10,5,0,1,2,0,0,0,35,38,0,0.2127659574468085,38.723404255319146,validation
33,0,107248,0,11,4,1,1,4,1,0,0,45,38,0,0.3333333333333333,70.9090909090909,train
34,3,215382,2,14,5,1,1,4,0,4787,0,40,38,1,0.4117647058823529,61.1764705882353,train
25,0,122999,2,9,4,4,3,4,1,0,0,40,38,0,0.36,83.2,train
37,0,758700,4,5,2,4,0,4,1,3781,0,50,25,0,0.1351351351351351,70.27027027027027,train
36,2,166606,2,9,2,2,0,4,1,0,0,40,38,0,0.25,57.77777777777778,train
57,0,205708,1,10,2,4,0,4,1,0,0,40,30,0,0.175438596491228,36.49122807017544,train
55,0,67450,3,16,4,1,1,4,1,0,0,40,8,0,0.2909090909090909,37.81818181818182,train
20,0,242077,2,9,0,3,1,2,0,0,0,40,38,0,0.45,104.0,train
43,0,129573,2,9,4,3,1,2,0,0,0,44,38,0,0.2093023255813953,53.2093023255814,train
54,0,181132,2,9,2,4,0,4,1,0,0,40,8,1,0.1666666666666666,38.51851851851852,train
25,0,212302,1,10,5,1,4,4,0,0,0,40,38,0,0.4,83.2,train
42,0,83411,1,10,0,1,1,4,1,0,1408,40,38,0,0.238095238095238,49.523809523809526,train
17,0,317681,4,7,4,4,3,4,1,0,0,10,38,0,0.4117647058823529,30.58823529411765,train
63,0,30602,4,4,3,0,4,0,0,0,0,40,38,0,0.0634920634920634,33.01587301587302,validation
19,0,172893,1,10,4,1,3,4,0,0,0,30,38,0,0.5263157894736842,82.10526315789474,train
56,3,211804,1,13,2,3,0,4,1,15024,0,50,38,1,0.2321428571428571,46.42857142857143,train
33,3,312055,1,13,2,3,0,4,1,0,0,45,38,1,0.3939393939393939,70.9090909090909,train
37,0,65390,1,13,2,4,0,4,1,0,0,50,38,0,0.3513513513513513,70.27027027027027,train
27,0,200500,4,4,2,4,0,4,1,0,0,45,38,0,0.1481481481481481,86.66666666666667,train
36,2,241962,1,13,2,1,0,4,1,0,0,40,38,0,0.3611111111111111,57.77777777777778,validation
30,3,78530,2,9,2,1,0,4,1,0,0,65,1,1,0.3,112.66666666666669,test
22,0,189950,1,13,4,1,1,4,1,0,0,55,38,0,0.5909090909090909,130.0,train
35,0,111387,1,10,2,4,0,4,1,0,1579,40,38,0,0.2857142857142857,59.42857142857143,train
20,0,241951,2,9,4,4,1,4,1,0,0,45,38,0,0.45,117.0,train
18,0,343059,1,10,4,3,3,4,0,0,0,40,38,0,0.5555555555555556,115.55555555555556,train
25,0,302465,4,8,4,4,1,4,1,0,1741,40,38,0,0.32,83.2,train
53,0,156843,2,14,4,1,1,4,0,0,1564,54,38,1,0.2641509433962264,52.9811320754717,test
19,0,55284,2,9,4,3,3,4,0,0,0,35,38,0,0.4736842105263157,95.78947368421052,validation
34,0,509364,2,9,0,4,1,4,1,0,0,30,38,0,0.2647058823529412,45.88235294117647,train
32,2,117927,1,10,4,1,1,2,0,0,0,40,38,0,0.3125,65.0,train
20,0,137651,1,10,4,4,3,0,1,0,0,40,38,0,0.5,104.0,test
70,0,131060,4,4,2,0,0,4,1,0,0,25,38,0,0.0571428571428571,18.571428571428573,validation
57,0,346963,1,13,2,1,0,4,1,0,0,40,38,1,0.2280701754385964,36.49122807017544,validation
54,0,183611,1,10,2,3,0,4,1,3137,0,50,38,0,0.1851851851851851,48.14814814814815,validation
34,0,134737,0,11,2,4,0,4,1,0,0,40,38,0,0.3235294117647059,61.1764705882353,validation
48,0,36503,1,10,2,1,0,4,1,0,0,40,38,1,0.2083333333333333,43.333333333333336,test
42,0,250121,4,7,2,0,5,4,0,0,0,40,38,0,0.1666666666666666,49.523809523809526,train
45,0,330535,2,9,4,1,1,4,1,3325,0,40,38,0,0.2,46.22222222222222,train
27,0,387776,1,10,4,0,3,4,1,0,0,40,38,0,0.3703703703703703,77.03703703703704,test
51,0,41474,4,6,2,0,0,4,1,0,0,40,25,0,0.1176470588235294,40.78431372549019,validation
36,2,318972,1,10,0,1,4,4,0,0,0,65,38,0,0.2777777777777778,93.88888888888889,test
33,0,86143,1,10,4,1,3,1,1,0,0,40,29,0,0.303030303030303,63.03030303030303,train
50,0,181139,1,10,4,4,1,4,1,0,0,40,38,0,0.2,41.6,train
44,0,326232,1,13,0,1,4,4,1,0,2547,50,38,1,0.2954545454545454,59.09090909090909,train
39,2,153976,2,14,2,1,0,4,1,0,0,40,38,1,0.358974358974359,53.333333333333336,train
55,3,59469,4,5,2,4,0,4,1,0,0,25,38,0,0.0909090909090909,23.63636363636364,validation
24,0,127139,1,10,4,1,3,4,0,0,0,40,38,0,0.4166666666666667,86.66666666666667,test
35,0,136343,2,9,4,3,1,4,1,0,0,40,38,0,0.2571428571428571,59.42857142857143,test
32,3,350624,4,8,2,4,0,4,1,0,0,40,38,0,0.25,65.0,train
68,0,166149,2,9,6,1,1,4,0,0,2206,30,38,0,0.1323529411764706,22.94117647058824,train
29,0,121523,4,7,2,4,0,4,1,0,0,60,38,0,0.2413793103448276,107.58620689655172,validation
24,3,267396,1,13,4,3,1,4,1,0,0,40,38,0,0.5416666666666666,86.66666666666667,test
61,0,83045,4,5,2,4,0,4,1,0,0,40,38,0,0.081967213114754,34.09836065573771,test
34,0,160449,2,9,2,4,0,4,1,0,0,44,38,1,0.2647058823529412,67.29411764705883,train
55,3,124137,2,15,2,1,0,4,1,0,2415,35,11,1,0.2727272727272727,33.09090909090909,validation
41,0,154194,2,9,4,3,3,4,0,0,0,40,38,0,0.2195121951219512,50.73170731707317,train
36,3,295127,2,9,2,4,0,4,1,0,0,84,38,0,0.25,121.33333333333331,train
60,0,240521,2,9,2,4,0,4,1,7298,0,40,38,1,0.15,34.666666666666664,test
61,3,244087,2,9,2,4,0,4,1,0,0,52,38,1,0.1475409836065573,44.32786885245902,train
35,0,356250,2,15,2,3,0,1,1,0,0,35,2,0,0.4285714285714285,52.0,train
42,2,293791,1,13,2,1,0,4,1,0,0,50,38,1,0.3095238095238095,61.90476190476191,train
26,0,44308,1,13,4,1,1,4,1,0,0,40,38,0,0.5,80.0,train
44,2,210527,1,10,4,0,4,2,0,0,0,40,38,0,0.2272727272727272,47.27272727272727,train
31,2,151763,2,14,4,1,1,4,1,0,0,25,38,0,0.4516129032258064,41.935483870967744,validation
39,2,267581,2,9,4,0,1,2,1,0,0,40,38,0,0.2307692307692307,53.333333333333336,train
20,0,100188,1,10,4,1,3,4,0,0,0,24,38,0,0.5,62.4,validation
32,3,111746,1,10,2,4,0,4,1,0,0,40,38,0,0.3125,65.0,train
32,3,171091,2,9,2,3,0,4,1,0,0,40,38,0,0.28125,65.0,train
61,0,355645,4,5,2,4,0,2,1,0,0,20,37,0,0.081967213114754,17.049180327868854,train
54,2,137678,1,10,0,1,4,4,0,0,0,40,38,0,0.1851851851851851,38.51851851851852,train
23,0,70894,0,12,4,4,2,4,1,0,0,40,38,0,0.5217391304347826,90.43478260869566,test
19,0,171306,2,9,4,3,3,4,1,0,0,3,38,0,0.4736842105263157,8.210526315789474,train
31,0,100997,1,10,2,1,0,0,1,0,0,40,38,0,0.3225806451612903,67.09677419354838,train
35,0,63921,4,3,2,4,0,4,1,0,0,40,25,0,0.0857142857142857,59.42857142857143,train
29,0,32897,2,9,0,0,1,4,0,0,0,25,38,0,0.3103448275862069,44.82758620689656,train
29,2,251854,2,9,4,2,1,2,0,0,0,40,38,0,0.3103448275862069,71.72413793103448,validation
25,0,345121,4,6,5,0,3,4,0,0,0,25,38,0,0.24,52.0,train
46,0,86220,1,13,0,3,1,4,0,0,0,40,38,0,0.2826086956521739,45.21739130434783,test
35,0,172845,0,11,4,0,4,4,0,0,0,30,38,0,0.3142857142857143,44.57142857142857,train
20,0,171398,4,6,4,3,1,3,1,0,0,40,38,0,0.3,104.0,validation
24,3,174391,2,9,2,1,5,4,0,0,0,40,38,0,0.375,86.66666666666667,test
48,0,207058,2,9,0,1,4,4,0,0,0,37,38,0,0.1875,40.083333333333336,train
37,0,291251,2,9,0,4,1,4,0,0,0,40,38,0,0.2432432432432432,56.21621621621622,train
60,3,224377,2,9,2,3,0,4,1,0,0,40,38,0,0.15,34.666666666666664,train
39,0,105813,2,9,2,4,0,4,1,0,0,40,38,0,0.2307692307692307,53.333333333333336,test
29,2,180916,1,10,5,1,4,4,0,0,0,38,38,0,0.3448275862068966,68.13793103448276,train
31,3,122749,0,11,0,4,3,4,1,0,0,20,38,0,0.3548387096774194,33.54838709677419,train
38,0,31069,0,11,2,4,0,4,1,4386,0,40,38,1,0.2894736842105263,54.73684210526316,train
26,3,284343,0,12,4,4,1,4,1,0,0,40,38,0,0.4615384615384615,80.0,train
